coverage,efficiency,threshold
0.9972328436305091,0.44225534383506626,0.04034899597849198
0.9972328436305091,0.44226521186157036,0.04035552037181698
0.9972328436305091,0.44227508032845414,0.04041396620378321
0.9972328436305091,0.44228494923574696,0.040426304598244055
0.9972328436305091,0.44229481858347836,0.04048052288989345
0.9971825316965184,0.4422823734184277,0.04062299359860685
0.9971825316965184,0.4422922431491565,0.040686341218607674
0.9971825316965184,0.4423021133203901,0.04069420986606789
0.9971825316965184,0.442311983932158,0.04071364663087877
0.9971825316965184,0.4423218549844897,0.04073898777101191
0.9971825316965184,0.44233172647741476,0.04077398900545516
0.9971322197625276,0.4423192804695695,0.0408132065795042
0.9970819078285369,0.44230683390617326,0.04085843662014719
0.9970819078285369,0.4423167057248075,0.0408867357080678
0.9970819078285369,0.44232657798410857,0.040890578321475524
0.9970819078285369,0.442336450684106,0.04096087534859324
0.9970819078285369,0.44234632382482925,0.041008739771895605
0.9970819078285369,0.4423561974063079,0.04111254103323422
0.9970819078285369,0.44236607142857143,0.041113313512892616
0.9970315958945462,0.44235362396482064,0.041136152709027166
0.9970315958945462,0.44236349837046296,0.04116101521091694
0.9969812839605554,0.44235105029354643,0.04128102820175521
0.9969309720265647,0.4423386016608626,0.04128117874276698
0.9969309720265647,0.4423484763924545,0.04128368993582231
0.9969309720265647,0.44235835156494174,0.04141577833356196
0.9969309720265647,0.4423682271783538,0.041435393615534694
0.9969309720265647,0.44237810323272014,0.04144095159503181
0.9969309720265647,0.44238797972807037,0.04147575176129951
0.9969309720265647,0.44239785666443404,0.04149689237009385
0.9969309720265647,0.44240773404184064,0.04151733229855117
0.9969309720265647,0.44241761186031975,0.04153250356938043
0.9969309720265647,0.44244724796248747,0.04168098215633858
0.9969309720265647,0.442457127545552,0.041731906981117374
0.9968806600925739,0.44244467766786505,0.041750221356221126
0.9968303481585832,0.4424322272341566,0.041777967188544464
0.9967800362245924,0.4424197762443894,0.041801959188895295
0.9967800362245924,0.4424296560964716,0.04182802710814792
0.9967800362245924,0.4424395363898256,0.04189798610214183
0.9967800362245924,0.44244941712448077,0.04196274025218486
0.9967800362245924,0.44245929830046676,0.041977006257018355
0.9967297242906017,0.44244684652492405,0.042023312804159385
0.9967297242906017,0.4424567280848688,0.042037991464825605
0.9967297242906017,0.44246661008621074,0.042047830295310964
0.996679412356611,0.4424541576396489,0.04205775998794932
0.996679412356611,0.44246404002501566,0.04209937673527443
0.996679412356611,0.44247392285184606,0.04210632330180725
0.996679412356611,0.44248380612016974,0.04217764687699574
0.996679412356611,0.4424936898300163,0.042214575680198
0.996679412356611,0.4425035739814153,0.042256006195985185
0.9966291004226202,0.44249112069158086,0.042314121985772134
0.9966291004226202,0.44250100522718133,0.042334894374101845
0.9966291004226202,0.44251089020440076,0.042361413198284605
0.9966291004226202,0.4425207756232687,0.04246754021548525
0.9965787884886295,0.4425083216048969,0.04251285398738052
0.9965787884886295,0.44251820740806935,0.04253644391717365
0.9965787884886295,0.4425280936529568,0.04253972211454005
0.9965284765546387,0.44251563896336016,0.042576584089066484
0.9965284765546387,0.44252552559261826,0.0426412758715867
0.9965284765546387,0.44253541266365787,0.04267255133694472
0.996478164620648,0.4425229573027683,0.04267689044187538
0.9964278526866572,0.44251050138528913,0.04269067321424771
0.9964278526866572,0.4425203887833762,0.04275163532279724
0.9963775407526665,0.44250793225186574,0.042753474508081125
0.9963775407526665,0.4425178200344111,0.04276920151299264
0.9963775407526665,0.44252770825884874,0.0428116109751565
0.9963775407526665,0.4425375969252084,0.04289141622862606
0.9963272288186757,0.44252513966480445,0.04294928250644569
0.9963272288186757,0.4425350287157255,0.04298554792227534
0.9963272288186757,0.442544918208635,0.0430184573320359
0.996276916884685,0.4425324602766666,0.04303943897896146
0.996276916884685,0.44254235015420373,0.04315827759280262
0.996276916884685,0.44255224047379593,0.04330384828906761
0.996276916884685,0.4425621312354729,0.04342025267972282
